customer_id,tenure_months,subscription_tier,age_group,region,login_frequency,session_duration,feature_usage_count,days_since_last_login,support_tickets,payment_failures,discount_usage,referrals_made,churned
CUST_007562,13,Standard,26-35,South,10.3,45.4,13,3.7,2.0,0,1,0,0
CUST_007563,1,Standard,36-45,East,3.7,4.2,2,0.8,6.0,2,1,1,1
CUST_007564,15,Basic,46-55,East,2.2,15.4,2,8.4,4.0,2,0,0,1
CUST_007565,8,Standard,26-35,West,3.8,30.5,14,1.7,3.0,0,1,1,0
CUST_007566,26,Standard,26-35,West,8.9,76.2,12,4.1,2.0,1,0,1,0
CUST_007567,30,Standard,36-45,West,12.2,22.1,6,1.1,0.0,0,0,1,0
CUST_007568,1,Premium,36-45,East,3.1,16.2,4,16.5,3.0,5,0,0,1
CUST_007569,20,Standard,26-35,East,4.0,37.4,5,0.2,1.0,0,0,1,0
CUST_007570,1,Standard,46-55,West,0.9,11.3,5,20.2,0.0,2,0,0,1
CUST_007571,5,Premium,36-45,West,18.6,105.1,9,1.2,2.0,0,0,1,0
CUST_007572,9,Premium,18-25,East,16.1,13.6,2,0.7,1.0,1,0,2,0
CUST_007573,1,Standard,26-35,East,14.0,47.8,4,2.7,1.0,0,1,0,0
CUST_007574,16,Basic,36-45,South,1.1,11.7,4,4.5,0.0,2,1,1,1
CUST_007575,1,Basic,36-45,West,1.9,17.5,2,11.9,4.0,2,0,0,1
CUST_007576,2,Standard,26-35,West,0.0,45.6,13,4.9,0.0,0,0,1,0
CUST_007577,10,Basic,56+,West,1.7,17.1,4,5.2,3.0,2,0,1,1
CUST_007578,15,Basic,26-35,North,3.9,18.1,9,1.9,2.0,0,0,0,0
CUST_007579,29,Basic,36-45,South,7.5,36.5,6,38.1,0.0,2,0,1,1
CUST_007580,14,Standard,18-25,South,15.9,6.6,8,0.7,4.0,1,0,2,0
CUST_007581,13,Standard,46-55,West,3.1,7.1,3,10.1,0.0,2,1,0,1
CUST_007582,6,Basic,46-55,West,30.0,8.3,12,1.2,0.0,1,0,0,0
CUST_007583,1,Basic,26-35,South,17.6,27.7,8,2.1,1.0,0,0,0,0
CUST_007584,1,Standard,56+,East,7.7,60.4,10,0.2,2.0,0,1,0,0
CUST_007585,9,Basic,26-35,North,6.6,10.0,5,0.6,1.0,0,1,1,0
CUST_007586,13,Basic,36-45,South,7.5,50.7,7,1.0,2.0,0,0,0,0
CUST_007587,6,Standard,46-55,South,0.5,19.2,4,0.6,1.0,0,1,0,0
CUST_007588,15,Standard,46-55,West,3.7,23.5,9,0.3,0.0,1,1,0,0
CUST_007589,8,Basic,56+,West,24.6,71.9,8,3.9,2.0,1,0,0,0
CUST_007590,1,Standard,46-55,South,4.0,7.5,2,6.3,3.0,2,0,0,1
CUST_007591,2,Basic,56+,East,8.5,43.7,7,2.6,1.0,0,0,1,0
CUST_007592,21,Standard,26-35,East,12.4,18.2,6,1.4,2.0,0,0,1,0
CUST_007593,15,Basic,26-35,South,12.7,33.7,11,0.1,0.0,0,0,0,0
CUST_007594,27,Basic,36-45,West,21.4,49.0,8,0.9,1.0,0,1,1,0
CUST_007595,1,Standard,46-55,West,20.3,33.1,10,1.7,1.0,1,1,0,0
CUST_007596,55,Standard,36-45,South,8.4,51.4,6,2.6,1.0,1,1,2,0
CUST_007597,2,Basic,18-25,East,21.3,23.6,3,2.2,1.0,0,1,1,0
CUST_007598,1,Basic,46-55,North,11.7,43.7,4,1.3,1.0,0,0,0,0
CUST_007599,60,Standard,56+,East,6.9,35.9,5,0.4,1.0,1,0,0,0
CUST_007600,3,Standard,26-35,East,15.0,25.0,5,0.5,1.0,1,0,0,0
CUST_007601,13,Basic,26-35,North,16.2,56.4,12,4.1,2.0,2,1,1,0
CUST_007602,2,Standard,18-25,West,11.2,22.4,7,1.1,0.0,0,0,0,0
CUST_007603,10,Basic,26-35,East,11.5,28.1,6,4.8,0.0,1,1,0,0
CUST_007604,28,Standard,36-45,West,26.9,11.8,7,3.8,1.0,1,0,2,0
CUST_007605,4,Basic,56+,North,11.0,36.4,9,0.7,2.0,1,0,0,0
CUST_007606,13,Basic,18-25,West,3.5,12.4,3,12.6,1.0,2,0,0,1
CUST_007607,2,Basic,36-45,West,4.3,17.9,7,0.3,0.0,1,0,1,0
CUST_007608,11,Basic,36-45,North,7.6,20.2,11,2.0,1.0,1,1,0,0
CUST_007609,4,Basic,26-35,South,2.0,10.4,5,6.1,7.0,0,0,0,1
CUST_007610,2,Basic,36-45,West,3.0,24.2,3,9.4,3.0,2,1,1,1
CUST_007611,4,Basic,46-55,East,2.3,18.4,4,0.5,4.0,4,0,1,1
CUST_007612,2,Basic,46-55,South,8.8,10.9,6,3.2,0.0,0,0,0,0
CUST_007613,27,Standard,36-45,West,11.7,36.0,8,4.2,1.0,1,1,2,0
CUST_007614,6,Basic,46-55,North,4.5,4.9,5,10.7,1.0,4,0,1,1
CUST_007615,3,Standard,26-35,South,12.1,40.4,6,0.4,1.0,0,1,1,0
CUST_007616,7,Basic,26-35,East,3.5,22.8,13,3.0,2.0,0,0,0,0
CUST_007617,4,Basic,26-35,East,4.1,,13,1.1,3.0,1,1,1,0
CUST_007618,16,Standard,26-35,South,3.0,18.3,7,4.4,2.0,0,0,2,0
CUST_007619,42,Premium,18-25,East,15.3,16.4,8,0.1,2.0,0,0,0,0
CUST_007620,6,Basic,26-35,East,19.2,27.7,15,7.2,0.0,0,1,0,0
CUST_007621,23,Basic,36-45,East,3.3,38.2,9,0.7,0.0,0,0,1,0
CUST_007622,10,Standard,36-45,East,11.9,5.4,15,2.2,0.0,1,0,0,0
CUST_007623,2,Premium,18-25,South,16.1,22.9,15,3.0,0.0,1,0,2,0
CUST_007624,14,Premium,26-35,West,38.0,38.6,9,4.5,3.0,2,1,0,0
CUST_007625,8,Basic,36-45,South,18.3,9.7,10,1.6,1.0,0,1,0,0
CUST_007626,12,Basic,26-35,West,10.1,36.3,9,1.5,1.0,0,1,1,0
CUST_007627,26,Standard,26-35,North,30.0,27.0,7,6.2,1.0,1,1,0,0
CUST_007628,6,Standard,46-55,South,4.5,17.7,3,42.3,0.0,4,0,1,1
CUST_007629,27,Standard,18-25,North,10.7,63.8,2,6.6,2.0,0,0,1,0
CUST_007630,16,Premium,26-35,East,30.3,43.4,5,0.8,0.0,0,1,1,0
CUST_007631,8,Standard,18-25,North,4.8,10.5,2,4.0,3.0,2,1,0,1
CUST_007632,11,Basic,18-25,East,10.6,15.8,5,0.5,2.0,1,1,1,0
CUST_007633,4,Basic,56+,West,5.6,21.5,7,4.2,1.0,0,1,1,0
CUST_007634,49,Standard,26-35,North,7.3,53.4,4,2.9,2.0,0,1,0,0
CUST_007635,13,Basic,36-45,North,30.0,23.1,9,1.3,2.0,1,0,0,0
CUST_007636,1,Basic,46-55,West,9.4,24.0,4,5.7,1.0,0,0,1,0
CUST_007637,4,Basic,18-25,South,9.1,33.8,6,0.6,2.0,0,0,0,0
CUST_007638,11,Basic,26-35,South,7.3,65.4,12,1.6,1.0,0,1,1,0
CUST_007639,1,Basic,46-55,North,2.5,54.2,12,0.7,0.0,0,0,0,0
CUST_007640,1,Standard,46-55,South,6.7,23.1,5,5.5,3.0,0,0,0,0
CUST_007641,7,Basic,26-35,North,0.6,7.5,3,10.4,4.0,2,1,3,1
CUST_007642,4,Standard,26-35,East,2.8,25.2,7,1.5,0.0,0,0,0,0
CUST_007643,6,Basic,46-55,South,5.0,21.3,4,0.6,1.0,4,0,0,1
CUST_007644,3,Basic,26-35,West,19.3,43.0,5,3.7,2.0,0,0,0,0
CUST_007645,2,Premium,18-25,South,14.2,33.1,16,4.4,0.0,1,0,0,0
CUST_007646,14,Premium,26-35,East,10.6,51.4,2,28.9,0.0,4,0,1,1
CUST_007647,8,Basic,26-35,South,4.5,30.7,6,0.5,1.0,0,0,0,0
CUST_007648,2,Standard,18-25,West,3.1,39.8,9,0.4,0.0,0,0,1,0
CUST_007649,4,Basic,36-45,East,1.7,24.2,2,4.6,1.0,2,0,0,1
CUST_007650,10,Premium,46-55,North,8.7,46.4,11,0.8,1.0,1,1,0,0
CUST_007651,1,Basic,36-45,South,2.8,66.1,5,0.3,1.0,0,0,1,0
CUST_007652,1,Basic,18-25,North,2.2,34.6,3,1.3,3.0,4,0,4,1
CUST_007653,1,Standard,26-35,North,6.9,22.2,9,1.3,1.0,0,0,0,0
CUST_007654,20,Standard,46-55,East,3.4,25.4,7,2.5,1.0,4,1,1,1
CUST_007655,16,Basic,18-25,South,2.6,20.9,4,20.4,0.0,2,0,0,1
CUST_007656,16,Standard,18-25,West,11.6,13.5,3,1.8,1.0,0,0,0,0
CUST_007657,15,Basic,26-35,North,25.4,9.5,11,4.6,1.0,1,0,1,0
CUST_007658,13,Premium,26-35,West,29.1,15.5,7,0.3,1.0,2,1,1,0
CUST_007659,7,Basic,56+,South,6.0,82.6,8,0.0,3.0,1,1,0,0
CUST_007660,12,Premium,36-45,North,12.8,22.0,7,0.2,1.0,0,0,1,0
CUST_007661,1,Basic,26-35,West,6.6,26.6,7,5.2,1.0,0,0,0,0
CUST_007662,11,Basic,46-55,West,17.3,27.0,8,0.1,0.0,0,0,0,0
CUST_007663,18,Premium,26-35,East,16.2,75.3,16,14.7,1.0,0,0,1,0
CUST_007664,8,Premium,18-25,East,15.7,42.4,9,1.3,1.0,0,0,0,0
CUST_007665,5,Standard,26-35,West,6.9,33.7,7,1.9,1.0,0,0,0,0
CUST_007666,3,Basic,36-45,East,17.0,37.0,6,5.0,2.0,0,1,1,0
CUST_007667,12,Standard,18-25,North,2.6,16.7,2,20.9,1.0,2,1,1,1
CUST_007668,14,Standard,26-35,North,1.2,33.6,3,2.9,4.0,2,0,0,1
CUST_007669,24,Standard,26-35,East,9.0,49.2,8,2.7,3.0,1,0,0,0
CUST_007670,5,Standard,26-35,East,11.7,23.4,9,3.0,1.0,1,0,0,0
CUST_007671,17,Basic,36-45,East,14.0,25.3,12,0.8,0.0,0,1,0,0
CUST_007672,9,Standard,46-55,North,10.3,31.3,5,3.3,1.0,0,0,0,0
CUST_007673,25,Standard,46-55,West,4.8,7.0,4,20.0,3.0,0,1,1,1
CUST_007674,9,Basic,36-45,East,4.9,43.1,10,0.9,3.0,1,0,1,0
CUST_007675,8,Standard,56+,East,11.7,52.2,9,1.7,2.0,0,0,0,0
CUST_007676,10,Standard,18-25,North,3.1,10.5,2,12.7,3.0,4,0,1,1
CUST_007677,16,Standard,26-35,West,8.0,71.5,9,3.8,0.0,0,1,1,0
CUST_007678,40,Basic,26-35,East,20.1,18.0,8,2.6,2.0,0,0,0,0
CUST_007679,1,Standard,26-35,East,6.5,,4,0.9,1.0,4,0,0,1
CUST_007680,1,Basic,26-35,West,3.6,20.9,6,10.5,4.0,2,0,0,1
CUST_007681,33,Standard,26-35,West,3.8,56.6,10,8.9,3.0,0,0,0,0
CUST_007682,9,Standard,18-25,North,3.1,36.2,12,1.4,2.0,0,0,1,0
CUST_007683,11,Standard,36-45,West,13.9,23.4,5,2.7,0.0,1,0,1,0
CUST_007684,7,Basic,56+,East,6.7,40.9,12,0.4,1.0,1,0,0,0
CUST_007685,1,Standard,26-35,North,10.2,21.5,12,7.0,1.0,0,1,0,0
CUST_007686,17,Premium,18-25,North,1.8,38.8,7,0.6,1.0,4,0,1,1
CUST_007687,16,Basic,46-55,South,12.3,8.0,7,1.6,2.0,1,1,0,0
CUST_007688,4,Premium,26-35,East,1.8,23.3,8,2.3,3.0,0,0,0,0
CUST_007689,4,Standard,26-35,East,2.9,6.0,4,0.8,0.0,4,0,0,1
CUST_007690,21,Standard,26-35,North,5.8,7.6,4,11.9,1.0,4,0,0,1
CUST_007691,1,Basic,46-55,West,6.8,32.8,6,5.3,4.0,0,1,0,0
CUST_007692,25,Basic,46-55,West,8.2,19.4,7,0.6,2.0,0,0,1,0
CUST_007693,3,Premium,36-45,East,12.3,69.5,7,0.2,0.0,2,0,2,0
CUST_007694,10,Basic,26-35,West,16.8,25.2,11,2.7,1.0,1,0,0,0
CUST_007695,32,Basic,26-35,West,2.9,25.4,5,17.6,7.0,0,0,2,1
CUST_007696,13,Standard,18-25,North,7.0,14.7,9,1.2,1.0,1,1,1,0
CUST_007697,6,Basic,56+,West,1.3,34.5,11,5.8,2.0,0,0,0,0
CUST_007698,14,Standard,36-45,West,0.6,26.2,3,2.3,3.0,4,0,0,1
CUST_007699,5,Standard,18-25,North,3.9,19.4,8,4.3,0.0,0,0,0,0
CUST_007700,3,Premium,36-45,West,2.3,34.9,8,2.7,1.0,0,1,1,0
CUST_007701,60,Standard,26-35,North,24.3,24.0,7,1.0,4.0,1,0,0,0
CUST_007702,16,Basic,56+,East,15.0,29.8,7,12.3,3.0,0,0,1,0
CUST_007703,12,Basic,46-55,West,30.0,19.8,6,6.0,6.0,1,1,2,0
CUST_007704,5,Standard,26-35,West,11.3,27.0,13,0.6,0.0,1,0,1,0
CUST_007705,1,Basic,46-55,East,2.1,,1,4.4,0.0,2,1,0,1
CUST_007706,1,Premium,36-45,East,11.0,82.8,9,7.2,1.0,1,0,1,0
CUST_007707,9,Standard,26-35,East,8.0,27.4,12,7.6,0.0,0,1,1,0
CUST_007708,17,Basic,36-45,East,16.2,43.6,7,1.6,3.0,1,0,1,0
CUST_007709,9,Premium,36-45,South,14.6,48.5,14,2.6,1.0,0,0,0,0
CUST_007710,22,Basic,18-25,East,2.2,20.3,4,5.9,3.0,4,0,1,1
CUST_007711,1,Basic,36-45,West,3.5,11.2,3,5.1,3.0,2,0,1,1
CUST_007712,5,Standard,36-45,South,8.3,50.2,10,3.5,1.0,0,1,1,0
CUST_007713,3,Premium,18-25,East,4.3,17.1,4,0.1,0.0,4,1,2,1
CUST_007714,7,Standard,26-35,North,2.8,21.2,6,4.5,4.0,2,0,0,1
CUST_007715,1,Basic,36-45,East,9.4,17.9,13,2.6,3.0,0,0,0,0
CUST_007716,36,Basic,18-25,North,4.4,14.1,9,3.7,2.0,0,0,0,0
CUST_007717,3,Basic,46-55,South,4.1,,15,3.0,1.0,0,1,0,0
CUST_007718,30,Basic,18-25,North,9.4,14.9,5,0.6,1.0,0,1,0,0
CUST_007719,6,Basic,18-25,North,5.2,16.4,6,1.4,2.0,0,0,1,0
CUST_007720,50,Standard,18-25,South,12.8,11.8,4,1.6,3.0,0,0,0,0
CUST_007721,9,Premium,36-45,South,11.4,44.2,14,3.3,2.0,0,0,1,0
CUST_007722,32,Basic,36-45,South,10.1,11.9,8,3.3,2.0,0,0,0,0
CUST_007723,1,Basic,26-35,North,13.9,54.0,13,3.8,2.0,0,1,0,0
CUST_007724,16,Standard,26-35,West,5.2,34.7,7,2.9,1.0,0,1,0,0
CUST_007725,28,Standard,46-55,North,,13.9,7,1.5,3.0,1,0,0,0
CUST_007726,1,Premium,18-25,West,32.3,43.0,18,0.9,1.0,0,0,0,0
CUST_007727,1,Basic,26-35,East,18.4,12.8,11,0.6,2.0,1,1,0,0
CUST_007728,6,Basic,18-25,North,3.4,25.5,6,2.6,0.0,4,0,1,1
CUST_007729,32,Standard,18-25,South,8.9,28.5,14,1.3,0.0,0,0,1,0
CUST_007730,9,Standard,26-35,West,15.5,9.1,7,3.2,1.0,0,0,0,0
CUST_007731,8,Basic,26-35,East,7.4,10.3,7,1.0,1.0,0,0,1,0
CUST_007732,1,Standard,26-35,North,16.6,20.0,8,0.5,3.0,0,1,0,0
CUST_007733,1,Basic,46-55,South,23.9,45.4,10,11.0,0.0,0,0,0,0
CUST_007734,19,Basic,26-35,South,2.0,9.1,5,0.2,1.0,2,0,0,1
CUST_007735,1,Standard,46-55,West,0.3,13.0,2,16.8,0.0,0,0,1,1
CUST_007736,12,Basic,36-45,West,5.2,84.2,9,1.6,2.0,0,1,0,0
CUST_007737,29,Standard,26-35,North,5.8,12.7,6,4.9,0.0,4,0,0,1
CUST_007738,2,Basic,36-45,South,,5.9,6,9.6,1.0,2,0,0,1
CUST_007739,13,Basic,26-35,South,7.4,52.7,5,6.9,2.0,0,0,1,0
CUST_007740,1,Basic,18-25,West,3.0,5.9,2,51.0,0.0,2,0,0,1
CUST_007741,11,Basic,56+,East,2.9,37.1,6,3.1,2.0,0,1,0,0
CUST_007742,2,Basic,36-45,West,4.1,19.5,4,3.0,3.0,0,0,0,0
CUST_007743,15,Standard,46-55,South,12.1,50.8,8,0.6,4.0,0,1,0,0
CUST_007744,4,Standard,46-55,East,,22.1,4,2.1,1.0,0,0,0,0
CUST_007745,7,Basic,18-25,South,10.6,24.3,11,4.0,2.0,1,0,3,0
CUST_007746,10,Basic,26-35,West,6.6,34.1,7,10.0,1.0,0,0,1,0
CUST_007747,2,Premium,18-25,South,32.2,25.6,7,0.1,3.0,0,0,0,0
CUST_007748,16,Basic,46-55,West,0.2,42.7,8,5.1,2.0,0,0,0,0
CUST_007749,4,Basic,46-55,South,3.9,12.5,6,10.1,1.0,2,0,0,1
CUST_007750,13,Basic,36-45,East,5.8,52.2,9,1.7,2.0,0,1,1,0
CUST_007751,2,Standard,18-25,South,5.8,32.8,7,1.5,2.0,0,1,1,0
CUST_007752,13,Basic,18-25,North,4.3,43.3,2,18.1,1.0,2,0,0,1
CUST_007753,1,Standard,46-55,South,6.0,19.8,9,1.4,1.0,0,0,5,0
CUST_007754,6,Basic,56+,East,19.4,39.8,11,0.2,2.0,1,0,1,0
CUST_007755,3,Basic,26-35,North,3.8,13.5,3,12.1,0.0,4,0,0,1
CUST_007756,16,Basic,18-25,North,14.8,37.4,7,6.7,3.0,0,0,0,0
CUST_007757,3,Standard,26-35,South,12.3,13.9,12,2.3,1.0,0,0,0,0
CUST_007758,25,Standard,18-25,South,19.8,21.6,12,7.1,3.0,0,1,0,0
CUST_007759,26,Basic,46-55,South,4.8,40.7,6,3.1,0.0,1,1,1,0
CUST_007760,2,Basic,36-45,South,6.6,14.6,12,0.4,4.0,0,1,0,0
CUST_007761,11,Standard,36-45,North,17.0,38.7,4,0.6,4.0,0,0,1,0
CUST_007762,1,Standard,26-35,North,2.0,12.0,2,3.7,3.0,2,1,0,1
CUST_007763,5,Basic,26-35,West,9.1,28.7,7,2.0,2.0,1,0,2,0
CUST_007764,14,Standard,26-35,North,9.5,97.8,6,2.1,2.0,1,0,1,0
CUST_007765,12,Basic,46-55,East,3.8,16.2,6,18.0,1.0,2,1,0,1
CUST_007766,11,Basic,36-45,South,7.8,21.4,18,2.1,1.0,0,1,1,0
CUST_007767,3,Basic,26-35,West,2.8,10.9,5,6.6,3.0,2,0,0,1
CUST_007768,5,Standard,26-35,North,1.0,22.3,4,11.2,0.0,2,0,2,1
CUST_007769,1,Basic,18-25,West,0.5,12.5,5,10.4,3.0,4,0,1,1
CUST_007770,15,Standard,18-25,South,10.8,,10,3.5,1.0,0,0,1,0
CUST_007771,8,Standard,36-45,North,16.0,25.1,9,9.4,0.0,1,1,1,0
CUST_007772,14,Standard,36-45,South,0.8,22.6,3,2.3,3.0,2,0,3,1
CUST_007773,3,Basic,26-35,South,12.1,24.4,10,6.6,0.0,1,0,1,0
CUST_007774,4,Basic,46-55,South,2.1,21.4,11,1.1,2.0,0,0,0,0
CUST_007775,4,Premium,36-45,South,4.7,25.2,14,2.4,0.0,1,1,1,0
CUST_007776,1,Standard,26-35,West,30.0,14.2,6,0.5,0.0,1,1,1,0
CUST_007777,5,Standard,26-35,South,12.3,23.8,6,4.1,1.0,1,0,0,0
CUST_007778,19,Basic,46-55,South,8.9,44.6,10,3.0,1.0,1,0,1,0
CUST_007779,27,Basic,36-45,West,4.7,24.7,5,16.0,1.0,2,0,0,1
CUST_007780,8,Standard,18-25,West,1.9,14.6,5,3.2,7.0,4,0,0,1
CUST_007781,7,Basic,36-45,North,15.9,16.5,6,1.9,2.0,1,0,0,0
CUST_007782,1,Standard,26-35,East,13.7,27.5,5,0.2,0.0,0,0,0,0
CUST_007783,25,Basic,46-55,South,8.6,44.9,6,4.0,0.0,0,0,0,0
CUST_007784,1,Basic,56+,North,5.4,8.1,5,20.9,4.0,0,0,0,1
CUST_007785,34,Basic,36-45,South,1.0,17.6,2,11.2,4.0,2,0,1,1
CUST_007786,8,Basic,46-55,North,16.3,10.0,6,3.6,0.0,0,1,0,0
CUST_007787,5,Basic,18-25,South,3.5,22.2,2,11.9,4.0,2,0,0,1
CUST_007788,30,Standard,36-45,South,10.6,40.9,12,1.2,1.0,1,0,1,0
CUST_007789,1,Basic,46-55,South,,25.8,7,2.4,1.0,0,1,1,0
CUST_007790,10,Basic,36-45,East,2.1,14.7,2,0.7,0.0,4,0,1,1
CUST_007791,9,Premium,36-45,East,11.8,80.0,8,1.4,2.0,0,0,0,0
CUST_007792,2,Basic,46-55,East,15.6,18.6,3,0.8,4.0,1,0,0,0
CUST_007793,6,Basic,26-35,East,2.4,19.1,5,0.3,6.0,4,0,0,1
CUST_007794,12,Standard,18-25,West,,32.2,8,0.3,2.0,1,0,0,0
CUST_007795,15,Premium,36-45,West,9.7,6.4,3,34.9,3.0,0,0,0,1
CUST_007796,1,Basic,46-55,West,23.0,5.8,6,8.1,4.0,0,0,1,0
CUST_007797,33,Basic,46-55,North,11.0,49.7,5,3.8,1.0,0,0,0,0
CUST_007798,2,Standard,36-45,South,1.0,4.1,7,3.7,6.0,0,0,0,1
CUST_007799,3,Basic,46-55,East,14.1,26.0,5,1.5,1.0,0,0,0,0
CUST_007800,3,Standard,46-55,South,26.2,64.0,8,3.4,1.0,0,0,0,0
CUST_007801,1,Premium,18-25,North,10.9,113.0,7,0.8,0.0,0,0,0,0
CUST_007802,1,Premium,46-55,South,30.8,90.4,11,0.9,1.0,2,1,2,0
CUST_007803,51,Basic,26-35,West,3.4,8.5,2,13.9,4.0,0,0,0,1
CUST_007804,4,Basic,26-35,South,8.8,54.6,6,0.3,2.0,0,0,0,0
CUST_007805,1,Premium,26-35,South,29.3,15.7,12,0.2,1.0,1,0,0,0
CUST_007806,1,Basic,26-35,North,6.2,3.5,7,1.8,1.0,0,0,1,0
CUST_007807,15,Basic,26-35,East,23.3,6.4,9,1.6,1.0,0,0,1,0
CUST_007808,23,Standard,26-35,South,4.5,37.7,10,1.6,1.0,0,0,0,0
CUST_007809,3,Basic,26-35,North,16.3,51.6,10,1.9,2.0,1,0,0,0
CUST_007810,1,Basic,18-25,West,7.0,32.4,6,1.2,0.0,1,0,0,0
CUST_007811,3,Premium,36-45,West,25.4,113.0,14,0.7,0.0,1,0,0,0
CUST_007812,1,Basic,46-55,East,23.3,38.4,8,0.2,1.0,0,0,1,0
CUST_007813,1,Basic,46-55,West,9.6,55.1,9,0.5,1.0,0,1,1,0
CUST_007814,6,Basic,46-55,South,4.8,62.5,11,0.1,1.0,0,0,0,0
CUST_007815,3,Standard,26-35,East,4.3,39.2,7,1.3,3.0,0,0,0,0
CUST_007816,8,Basic,46-55,North,4.1,21.7,7,0.1,1.0,0,1,1,0
CUST_007817,3,Basic,26-35,East,7.9,15.9,9,1.1,1.0,1,0,0,0
CUST_007818,33,Standard,18-25,North,1.8,17.0,9,0.7,2.0,0,0,0,0
CUST_007819,28,Standard,36-45,North,2.2,23.0,6,6.7,1.0,4,0,0,1
CUST_007820,10,Basic,36-45,South,3.8,11.5,4,6.3,1.0,2,1,1,1
CUST_007821,5,Standard,46-55,North,18.2,13.4,2,1.7,2.0,1,0,0,0
CUST_007822,5,Basic,36-45,South,13.3,75.8,13,3.8,0.0,1,1,0,0
CUST_007823,6,Standard,26-35,East,28.6,13.1,12,1.3,0.0,1,0,2,0
CUST_007824,15,Basic,46-55,East,4.6,25.1,5,0.5,1.0,0,0,0,0
CUST_007825,7,Basic,36-45,North,7.8,57.8,6,0.1,1.0,1,1,1,0
CUST_007826,23,Standard,46-55,North,,31.0,4,0.1,2.0,0,0,0,0
CUST_007827,34,Basic,46-55,East,6.1,43.7,8,2.3,1.0,0,1,0,0
CUST_007828,4,Basic,26-35,East,1.2,10.6,4,10.3,6.0,2,0,0,1
CUST_007829,9,Basic,18-25,North,11.8,11.1,6,2.8,1.0,0,1,1,0
CUST_007830,1,Standard,26-35,East,8.9,21.3,5,1.2,1.0,1,0,0,0
CUST_007831,2,Basic,18-25,West,5.7,31.5,14,2.3,2.0,1,0,0,0
CUST_007832,6,Basic,26-35,North,9.2,58.0,8,6.0,1.0,0,0,0,0
CUST_007833,2,Basic,36-45,South,5.1,8.3,2,10.7,1.0,2,1,0,1
CUST_007834,25,Basic,56+,South,6.9,50.0,11,3.0,1.0,0,1,1,0
CUST_007835,2,Basic,46-55,West,10.4,50.0,4,3.0,1.0,0,0,1,0
CUST_007836,7,Basic,46-55,North,13.9,21.9,7,1.9,,0,0,0,0
CUST_007837,11,Basic,18-25,South,2.2,15.9,4,31.0,3.0,0,1,1,1
CUST_007838,14,Basic,26-35,West,21.2,11.8,10,3.7,1.0,1,0,0,0
CUST_007839,5,Standard,36-45,South,8.8,33.9,8,2.3,1.0,0,0,0,0
CUST_007840,24,Standard,18-25,East,1.4,12.3,2,13.9,3.0,4,0,0,1
CUST_007841,10,Premium,46-55,North,31.8,38.7,11,0.6,1.0,0,1,0,0
CUST_007842,6,Basic,56+,West,2.1,36.4,8,0.2,1.0,0,0,0,0
CUST_007843,1,Premium,26-35,West,7.8,13.9,4,0.7,3.0,5,0,0,1
CUST_007844,7,Basic,46-55,East,2.1,12.0,5,17.2,3.0,2,0,1,1
CUST_007845,20,Premium,18-25,North,5.1,40.8,9,0.1,2.0,0,1,1,0
CUST_007846,11,Basic,36-45,North,3.5,,3,5.8,4.0,2,0,0,1
CUST_007847,21,Basic,18-25,East,6.1,41.2,11,6.0,1.0,0,0,2,0
CUST_007848,8,Basic,26-35,South,20.6,24.2,7,2.1,4.0,0,1,1,0
CUST_007849,1,Basic,46-55,East,17.4,48.8,7,0.9,1.0,0,0,1,0
CUST_007850,1,Standard,46-55,East,1.1,11.1,2,8.9,4.0,0,0,0,1
CUST_007851,4,Standard,36-45,West,19.1,23.9,4,9.1,2.0,0,1,0,0
CUST_007852,14,Premium,36-45,South,1.1,4.8,4,0.9,0.0,2,0,2,1
CUST_007853,18,Standard,36-45,East,22.6,9.1,7,3.9,1.0,0,0,0,0
CUST_007854,4,Basic,46-55,West,14.4,42.2,6,4.1,0.0,1,0,2,0
CUST_007855,8,Basic,56+,South,5.1,15.0,1,5.9,3.0,2,0,1,1
CUST_007856,6,Premium,46-55,West,20.6,34.2,12,1.1,0.0,0,1,1,0
CUST_007857,6,Standard,46-55,North,0.7,9.2,10,0.4,2.0,0,0,1,0
CUST_007858,3,Standard,36-45,East,6.3,24.8,3,0.1,2.0,0,0,1,0
CUST_007859,1,Basic,36-45,West,3.9,26.9,2,7.9,,4,1,0,1
CUST_007860,2,Standard,18-25,South,17.8,34.7,8,2.9,1.0,1,0,0,0
CUST_007861,1,Premium,26-35,South,23.7,29.3,8,1.1,0.0,1,1,0,0
CUST_007862,2,Basic,46-55,North,9.8,7.9,8,0.8,0.0,1,0,2,0
CUST_007863,1,Basic,46-55,East,2.6,30.1,8,2.1,1.0,0,0,0,0
CUST_007864,11,Basic,36-45,East,10.0,24.1,6,0.0,2.0,0,1,1,0
CUST_007865,4,Standard,26-35,North,4.7,26.2,4,4.2,1.0,4,0,2,1
CUST_007866,43,Basic,18-25,West,15.9,50.7,9,1.9,5.0,0,0,0,0
CUST_007867,2,Basic,26-35,West,,14.2,9,1.3,0.0,0,0,2,0
CUST_007868,5,Basic,26-35,West,16.2,36.7,3,0.9,1.0,2,1,1,0
CUST_007869,5,Standard,36-45,East,8.3,13.6,7,0.7,0.0,0,1,0,0
CUST_007870,1,Basic,56+,South,7.0,,7,1.0,0.0,0,1,0,0
CUST_007871,21,Basic,18-25,West,8.7,,8,1.5,1.0,1,0,0,0
